"ORDEN","P2_C","P3_C","P4_C","P5_C","P6_C","P7_C","P8_C","P9_C","P10_C","F_EXP"
"22028","01","01","01","11001","01","3",NA,"1",0,47.7090909090909
"22028","02","01","01","11001","02","3",NA,"1",0,47.7090909090909
"22033","01","01","02","11001","01","3",NA,"1",0,170.514462828765
"22034","01","01","01","11001","01","3",NA,"2",0,211.723915988516
"22034","02","02","01","11001","03","3",NA,"2",0,211.723915988516
"22049","01","04","01","11001","01","2",NA,"1",0,342.924746743623
"22054","01","01","01","11001","01","3",NA,"2",70000,76.3666666666667
"22061","01","01","01","11001","02","3",NA,"1",0,32.2116751315118
"22061","02","02","01","11001","01","3",NA,"1",0,32.2116751315118
"22063","01","01","01","25175","01","3",NA,"2",0,238.888888888889
"22065","01","01","03","11001","01","3",NA,"1",0,52.5
"22067","01","01","01","11001","01","3",NA,"2",42500,103.900774187192
"22067","02","04","01","11001","01","2",NA,"2",12500,103.900774187192
"22070","01","01","01","11001","01","3",NA,"1",0,77.5347222222222
"22070","02","01","01","11001","03","3",NA,"2",115000,77.5347222222222
"22072","01","01","01","11001","01","3",NA,"2",70000,198.535714285714
"22081","01","01","01","11001","02","3",NA,"1",0,188.492834591478
"22083","01","01","01","11001","01","3",NA,"1",0,111.509174911676
"22084","01","01","01","11001","03","3",NA,"1",0,737.333333333333
"22088","01","04","01","11001","02","2",NA,"2",0,69.9662162162162
"22089","01","01","01","11001","01","3",NA,"1",0,123.2
"22090","01","01","01","11001","02","3",NA,"1",0,40
"22090","02","01","01","11001","01","3",NA,"1",0,40
"22093","01","01","01","25899","01","3",NA,"1",0,62.5543829061982
"22098","01","01","01","11001","01","3",NA,"2",0,217.222222222222
"22098","02","02","01","11001","02","3",NA,"2",0,217.222222222222
"22099","01","01","01","11001","01","3",NA,"2",30000,187.097939006671
"22100","01","01","01","11001","01","3",NA,"1",0,328.05
"22100","02","04","01","11001","03","2",NA,"1",0,328.05
"22100","03","04","01","11001","05","2",NA,"1",0,328.05
"22102","01","01","01","11001","01","3",NA,"2",0,124.436277635841
"22103","01","01","01","11001","03","3",NA,"1",0,72.8333333333333
"22107","01","01","01","11001","02","3",NA,"1",0,107.426258815385
"22110","01","01","01","25175","77","3",NA,"4",0,53.3754984359949
"22112","01","05","01","25473","01","3",NA,"1",0,67.305045329548
"22128","01","04","01","11001","01","2",NA,"1",0,203.384094237974
"22129","01","04","01","25473","01","2",NA,"1",0,66.5698046219421
"22130","01","01","01","25175","01","3",NA,"3",50000,155.586457207712
"22132","01","01","01","11001","01","3",NA,"4",0,76.708525960877
"22134","01","01","01","11001","01","1","03","1",0,7.71547532446994
"22145","01","01","01","11001","01","3",NA,"3",0,38.2857142857143
"22152","01","04","01","01001","01","2",NA,"2",0,38.2857142857143
"22158","01","04","01","25214","01","2",NA,"1",0,1011
"22168","01","06","03","11001","01","3",NA,"4",0,276.4453125
"22170","01","01","01","11001","01","3",NA,"2",50000,321.670416954945
"22174","01","01","01","11001","01","3",NA,"1",0,180
"22177","01","01","01","11001","01","3",NA,"1",0,232.986965812345
"22177","02","01","01","11001","02","3",NA,"1",0,232.986965812345
"22177","03","02","02","11001","50","3",NA,"1",0,232.986965812345
"22178","01","02","01","11001","01","3",NA,"1",0,148.75
"22197","01","01","01","11001","03","3",NA,"1",0,197.764705882353
"22198","01","02","01","11001","01","3",NA,"1",0,127.132352941176
"22206","01","01","01","25473","02","3",NA,"1",0,118.78126103448
"22213","01","01","01","11001","01","3",NA,"1",0,92.5612241236943
"22213","02","01","01","11001","02","3",NA,"1",0,92.5612241236943
"22215","01","01","01","11001","01","3",NA,"1",0,38.390625
"22216","01","01","01","11001","01","3",NA,"1",0,38.390625
"22217","01","01","01","11001","02","3",NA,"1",0,33.1885714285714
"22217","02","04","01","11001","02","2",NA,"1",0,33.1885714285714
"22219","01","01","01","11001","01","3",NA,"3",1e+05,35.4153682967028
"22219","02","01","01","11001","01","3",NA,"3",1e+05,35.4153682967028
"22219","03","01","01","11001","01","3",NA,"3",1e+05,35.4153682967028
"22220","01","01","01","11001","02","3",NA,"2",50000,33.6282051282051
"22220","02","04","01","25377","02","2",NA,"2",50000,33.6282051282051
"22224","01","01","01","15238","01","3",NA,"2",30000,63.787568721721
"22225","01","01","01","11001","01","3",NA,"1",0,17.0986657229791
"22230","01","01","01","25377","02","3",NA,"1",0,71.5067209282361
"22231","01","04","01","01001","04","2",NA,"2",0,147.928571428571
"22231","02","05","01","11001","77","3",NA,"1",0,147.928571428571
"22233","01","01","01","11001","01","3",NA,"2",0,96.9090909090909
"22233","02","01","01","11001","02","3",NA,"2",0,96.9090909090909
"22238","01","04","01","11001","01","2",NA,"1",0,140.615938696512
"22242","01","04","01","11001","01","2",NA,"1",0,635.06063202769
"22246","01","01","01","11001","02","3",NA,"1",0,204.787878787879
"22246","02","04","01","11001","02","2",NA,"1",0,204.787878787879
"22247","01","04","01","11001","03","2",NA,"1",0,388.888888888889
"22249","01","04","01","11001","02","2",NA,"1",0,119.603881612864
"22249","02","04","01","11001","03","2",NA,"1",0,119.603881612864
"22257","01","04","01","11001","01","2",NA,"1",0,62.5625
"22258","01","01","01","11001","02","3",NA,"1",0,165.518044934961
"22266","01","01","01","11001","01","3",NA,"1",0,87.2275862068966
"22275","01","04","01","11001","01","2",NA,"1",0,633.103448275862
"22277","01","05","01","11001","01","3",NA,"2",150000,73.8620689655173
"22277","02","05","01","11001","50","3",NA,"2",150000,73.8620689655173
"22289","01","04","01","11001","04","2",NA,"1",0,117.180426711444
"22292","01","01","01","11001","01","3",NA,"1",0,114.853889948866
"22295","01","04","01","25899","01","2",NA,"1",0,15.6711885855918
"22299","01","01","01","25175","01","3",NA,"1",0,58.4495155199568
"22300","01","04","01","11001","01","2",NA,"1",0,13.7806328814599
"22308","01","01","01","11001","02","3",NA,"1",0,38.390625
"22308","02","05","01","11001","01","3",NA,"1",0,38.390625
"22317","01","01","01","11001","01","3",NA,"1",0,87
"22317","02","01","01","11001","02","3",NA,"1",0,87
"22322","01","01","01","11001","01","3",NA,"1",0,13.2467532467532
"22323","01","02","01","11001","01","3",NA,"1",0,133.333626949288
"22326","01","02","01","11001","01","3",NA,"1",0,132.87752595673
"22330","01","01","01","11001","01","3",NA,"1",0,161.291666666667
"22334","01","01","01","11001","01","3",NA,"1",0,159.42778583504
"22334","02","01","01","11001","01","3",NA,"1",0,159.42778583504
"22335","01","01","01","25377","01","3",NA,"1",0,30.2978222306058
"22335","02","04","01","11001","03","2",NA,"1",0,30.2978222306058
"22338","01","01","01","11001","02","3",NA,"1",0,223.666878742829
"22339","01","01","01","11001","01","3",NA,"1",0,114.715660191086
"22339","02","04","01","11001","01","2",NA,"1",0,114.715660191086
"22345","01","01","01","25377","01","3",NA,"1",0,291.253333333333
"22346","01","02","01","11001","01","3",NA,"1",0,72.25
"22346","02","02","02","11001","02","3",NA,"1",0,72.25
"22347","01","01","01","11001","01","3",NA,"2",10400,53.7155327182877
"22347","02","01","03","11001","03","3",NA,"2",10400,53.7155327182877
"22348","01","01","01","11001","53","3",NA,"1",0,186.047502019268
"22350","01","01","01","11001","03","3",NA,"1",0,9.90909090909091
"22358","01","04","01","01001","01","2",NA,"4",0,7.83623353962312
"22368","01","02","01","11001","01","3",NA,"1",0,156.869565217391
"22369","01","01","01","11001","01","3",NA,"1",0,32.7286566341986
"22370","01","01","01","68001","01","3",NA,"1",0,109.639207027285
"22370","02","01","01","68001","02","3",NA,"1",0,109.639207027285
"22376","01","01","01","11001","01","3",NA,"1",0,143.714249076721
"22386","01","04","01","25473","01","2",NA,"1",0,44.9652739537315
"22391","01","05","01","11001","02","3",NA,"2",90000,951.644598653744
"22392","01","01","01","25754","50","3",NA,"1",0,46.4272204335906
"22393","01","01","01","11001","01","3",NA,"1",0,6
"22394","01","01","01","68001","01","3",NA,"1",0,32.7996735018435
"22396","01","01","01","11001","02","3",NA,"2",0,95.7142857142857
"22404","01","04","01","11001","01","2",NA,"1",0,91.5768584549026
"22405","01","01","01","11001","01","3",NA,"2",40000,98.6363636363636
"22405","02","04","01","11001","01","2",NA,"1",0,98.6363636363636
"22405","03","04","01","11001","03","2",NA,"1",0,98.6363636363636
"22407","01","01","01","25473","01","3",NA,"2",50000,6.1757680232521
"22409","01","01","01","11001","03","3",NA,"1",0,211.777725082195
"22410","01","01","01","25307","02","3",NA,"2",72000,30.9090909090909
"22414","01","01","01","11001","01","3",NA,"1",0,50.6303028400043
"22420","01","01","01","11001","01","3",NA,"1",0,14.7864502235876
"22420","02","01","01","11001","03","3",NA,"1",0,14.7864502235876
"22432","01","01","01","11001","01","3",NA,"1",0,8.58428858444252
"22434","01","01","01","25214","01","3",NA,"1",0,88.7670990494049
"22434","02","04","01","05376","01","2",NA,"1",0,88.7670990494049
"22435","01","02","01","25175","77","3",NA,"3",60000,28.1813845742192
"22437","01","01","01","25899","01","3",NA,"1",0,7.70040583002047
"22443","01","01","03","11001","01","3",NA,"1",0,654
"22463","01","02","01","11001","01","3",NA,"2",0,20.9327612129762
"22463","02","02","01","11001","02","3",NA,"1",0,20.9327612129762
"22463","03","06","01","11001","02","3",NA,"1",0,20.9327612129762
"22474","01","04","01","01001","01","2",NA,"1",0,20.2984351156133
"22476","01","01","01","25151","05","3",NA,"1",0,4.05968702312265
"22476","02","02","01","11001","05","3",NA,"1",0,4.05968702312265
"22482","01","01","01","11001","01","3",NA,"2",50000,4.07664937839024
"22490","01","01","01","11001","02","3",NA,"1",0,253.609717409186
"22490","02","01","01","25899","04","3",NA,"2",45000,253.609717409186
"22491","01","01","01","25899","02","3",NA,"1",0,116.075605841311
"22491","02","03","02","25214","02","1","04","1",0,116.075605841311
"22493","01","04","01","01001","02","2",NA,"1",0,24.2188745673489
"22494","01","01","01","11001","01","3",NA,"2",70000,101.647058823529
"22494","02","02","03","11001","02","1","77","2",70000,101.647058823529
"22499","01","04","01","01001","01","2",NA,"1",0,141.405405405405
"22508","01","01","01","11001","02","3",NA,"3",30000,57.7851713499458
"22511","01","04","01","01001","53","2",NA,"1",0,27.6351262993696
"22516","01","01","03","25175","01","1","03","3",80000,73.6
"22521","01","01","01","76001","01","3",NA,"2",90000,73.6
"22528","01","01","01","25377","03","3",NA,"1",0,168.75
"22530","01","01","01","11001","02","3",NA,"1",0,14.2080905110217
"22531","01","02","01","25899","01","3",NA,"1",0,225.19816172068
"22532","01","01","01","25175","01","3",NA,"2",50000,135.347645201614
"22557","01","01","01","11001","50","3",NA,"1",0,83.934354918416
"22557","02","01","01","11001","01","3",NA,"1",0,83.934354918416
"22557","03","02","01","11001","01","3",NA,"1",0,83.934354918416
"22558","01","02","01","11001","02","3",NA,"1",0,66.7578387499969
"22559","01","01","01","11001","01","3",NA,"1",0,82.1858382685856
"22560","01","04","01","25377","01","2",NA,"1",0,41.0568024567455
"22561","01","02","01","11001","02","3",NA,"1",0,31.8229378276207
"22562","01","01","01","11001","02","3",NA,"1",0,104.363636363636
"22564","01","01","01","11001","02","3",NA,"1",0,255.912870543971
"22570","01","01","01","11001","02","3",NA,"1",0,454.166666666667
"22572","01","02","01","76001","01","3",NA,"1",0,9.82034197520351
"22576","01","01","01","11001","02","3",NA,"2",80000,350.834783356352
"22581","01","04","01","11001","01","2",NA,"1",0,155.845406738767
"22587","01","01","01","11001","01","3",NA,"1",0,180
"22598","01","01","01","11001","02","3",NA,"1",0,153.013320190128
"22601","01","01","01","11001","01","3",NA,"1",0,204
"22601","02","04","01","11001","04","2",NA,"1",0,204
"22606","01","01","01","25377","01","3",NA,"2",0,13.5184327761011
"22609","01","01","01","11001","02","3",NA,"1",0,111.796875
"22609","02","05","01","11001","01","3",NA,"1",0,111.796875
"22613","01","01","01","11001","01","3",NA,"2",60000,181.666666666667
"22613","02","01","01","11001","02","3",NA,"2",0,181.666666666667
"22623","01","04","01","11001","04","2",NA,"1",0,9.54464892438152
"22626","01","04","01","11001","03","2",NA,"1",0,552.364864864865
"22635","01","04","01","11001","02","2",NA,"1",0,17.875
"22644","01","04","01","11001","01","2",NA,"1",0,27.2704254982329
"22652","01","02","01","25377","01","3",NA,"1",0,10.9081701992932
"22655","01","01","01","11001","02","3",NA,"1",0,118.192097899521
"22658","01","02","02","11001","01","1","04","1",0,55.25
"22660","01","05","01","11001","02","3",NA,"1",0,172
"22664","01","02","03","11001","01","1","77","2",38000,108.596894428519
"22667","01","01","01","11001","01","3",NA,"1",0,40.0243098642121
"22668","01","02","02","73001","52","3",NA,"1",0,41.5689643030929
"22668","02","04","01","08001","02","2",NA,"1",0,41.5689643030929
"22673","01","01","01","11001","77","3",NA,"1",0,80.0625
"22673","02","04","01","11001","02","2",NA,"1",0,80.0625
"22675","01","04","01","11001","01","2",NA,"1",0,165.440581355946
"22682","01","01","01","11001","02","3",NA,"1",0,149.982608695652
"22682","02","02","01","11001","01","3",NA,"1",0,149.982608695652
"22683","01","01","01","11001","01","3",NA,"1",0,144.235315507871
"22683","02","01","01","11001","01","3",NA,"1",0,144.235315507871
"22685","01","01","01","11001","02","3",NA,"1",0,99.1495403549441
"22687","01","01","01","11001","01","3",NA,"1",0,165.75
"22687","02","01","01","11001","01","3",NA,"2",70000,165.75
"22692","01","01","01","11001","02","3",NA,"1",0,85.318665670635
"22697","01","02","03","11001","01","1","77","1",0,15.2733730959593
"22706","01","01","01","11001","01","3",NA,"1",0,137.739130434783
"22709","01","02","01","25175","01","1","10","2",120000,51.1419283981353
"22713","01","01","01","11001","02","3",NA,"2",30000,51.1419283981353
"22715","01","01","01","11001","04","3",NA,"1",0,300
"22716","01","01","01","11001","01","3",NA,"2",26000,51.1419283981353
"22716","02","01","01","11001","01","3",NA,"4",0,51.1419283981353
"22718","01","01","01","11001","02","3",NA,"2",45000,51.1419283981353
"22718","02","04","01","11001","01","2",NA,"2",17000,51.1419283981353
"22722","01","01","01","11001","01","3",NA,"1",0,195.787776546057
"22723","01","01","01","11001","01","3",NA,"2",60000,51.4722222222222
"22725","01","01","01","25754","01","3",NA,"1",0,175.12
"22726","01","01","01","11001","02","3",NA,"1",0,455.423423423423
"22726","02","02","02","11001","02","3",NA,"1",0,455.423423423423
"22729","01","01","01","11001","02","3",NA,"2",40000,59.7665972481255
"22731","01","01","01","11001","02","3",NA,"1",0,214.117647058824
"22734","01","01","01","11001","01","3",NA,"1",0,26.5882352941176
"22737","01","01","01","11001","01","3",NA,"1",0,135.444444444444
"22742","01","01","01","11001","01","3",NA,"1",0,97.2113471279135
"22743","01","01","01","11001","77","3",NA,"1",0,49.1640625
"22743","02","01","01","25377","02","3",NA,"1",0,49.1640625
"22745","01","01","01","11001","02","3",NA,"1",0,131.95
"22745","02","02","01","11001","02","3",NA,"1",0,131.95
"22747","01","01","01","11001","01","3",NA,"1",0,22.2954545454545
"22749","01","01","01","11001","01","3",NA,"1",0,194.3305455858
"22756","01","01","01","11001","77","3",NA,"1",0,114.782608695652
"22756","02","01","01","11001","77","3",NA,"1",0,114.782608695652
"22756","03","01","01","11001","77","3",NA,"1",0,114.782608695652
"22758","01","01","01","11001","01","3",NA,"1",0,172.664034625329
"22758","02","01","01","11001","01","3",NA,"1",0,172.664034625329
"22758","03","02","02","11001","01","3",NA,"1",0,172.664034625329
"22759","01","01","01","11001","02","3",NA,"1",0,151.254901960784
"22759","02","01","01","11001","03","3",NA,"1",0,151.254901960784
"22759","03","02","01","11001","01","3",NA,"1",0,151.254901960784
"22760","01","01","01","11001","02","3",NA,"1",0,163.3515625
"22761","01","01","01","11001","01","3",NA,"1",0,106.520408163265
"22762","01","01","01","11001","02","3",NA,"1",0,188.3479788812
"22762","02","02","01","11001","01","3",NA,"1",0,188.3479788812
"22770","01","02","03","68077","01","3",NA,"2",150000,132.567567567568
"22771","01","04","01","11001","01","2",NA,"1",0,572.67984794397
